,count,mean,std,min,25%,50%,75%,max,mineral
Ca_aq,47541.0,8.976457199528083e-05,0.00012068459533414946,9.764647e-11,1.625044e-05,3.351017e-05,0.0001095247,0.0007688359,with Calcite
Si_aq,47541.0,0.00016260617115319842,0.0003413991004084232,5.87635e-12,2.974519e-06,1.341489e-05,0.0001204042,0.00211937,with Calcite
Al_aq,47541.0,3.9629320921259866e-05,4.923929951617437e-05,1.662557e-11,2.072874e-06,1.481617e-05,6.498354e-05,0.0002976354,with Calcite
S_aq,47541.0,0.000876745880028703,0.001775845555643073,1.248673e-09,2.713862e-05,8.572953e-05,0.0007269974,0.01186176,with Calcite
K_aq,47541.0,0.0073226907881634995,0.003555184303501506,1.618087e-08,0.00468064,0.006815156,0.009410352,0.0235802,with Calcite
C_aq,47541.0,1.4866987148323925e-05,1.9582939319774923e-05,3.377748e-12,1.769692e-06,4.837337e-06,2.337964e-05,0.0001258835,with Calcite
O_aq,47541.0,0.0096160915625742,0.006752658466458406,2.02104e-06,0.005582796,0.008035805,0.01114425,0.04890236,with Calcite
H_aq,47541.0,0.005636704932859315,0.0037175723205520286,1.384471e-08,0.002428813,0.005162216,0.008253696,0.01748083,with Calcite
Ca_s,47541.0,1.1496572374476768,0.14434722462160018,0.8996288,1.024457,1.14953,1.274661,1.39999,with Calcite
Si_s,47541.0,0.44989663626974613,0.08657716345627557,0.2995695,0.375071,0.4497582,0.5249609,0.5999908,with Calcite
Al_s,47541.0,0.09962964948633812,0.02310229886587344,0.05982612,0.07958475,0.09944689,0.119593,0.1399913,with Calcite
S_s,47541.0,0.034148667523190505,0.008781882464406636,0.01066541,0.02668444,0.03410024,0.04160572,0.0499854,with Calcite
K_s,47541.0,0.010679381492961573,0.0037249216920942595,0.0,0.008138287,0.01052399,0.01319305,0.02283857,with Calcite
C_s,47541.0,0.4200408350953913,0.2194569145332515,0.01188119,0.230228,0.4201411,0.6100274,0.7999656,with Calcite
O_s,47541.0,4.974198907763825,0.47188618772216795,3.499869,4.634638,4.959577,5.311692,6.461669,with Calcite
H_s,47541.0,3.654873115121685,0.7618220789744466,1.05614,3.165425,3.709395,4.199629,5.834454,with Calcite
Portlandite,47541.0,0.05238933086482458,0.11083572190122115,0.0,0.0,0.0,0.03582367,0.7309025,with Calcite
AmorfSi,47541.0,0.003767838560428051,0.024283354659564493,0.0,0.0,0.0,0.0,0.4127303,with Calcite
Gibbsite,47541.0,0.011355826611594323,0.030145959995259725,0.0,0.0,0.0,0.0,0.1399546,with Calcite
Katoite,47541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Calcite
Monosulfate,47541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Calcite
Gypsum,47541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Calcite
Ettringite,47541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Calcite
Straetlingite,47541.0,0.014744276878577593,0.021375239114625237,0.0,0.0,0.0,0.03196263,0.0699747,with Calcite
Chabazite,47541.0,0.0028648740915849483,0.010808605186815833,0.0,0.0,0.0,0.0,0.06997472,with Calcite
Calcite,47541.0,0.38728626652930237,0.2229325894508952,4.184039e-07,0.1941484,0.3889855,0.5808498,0.795973,with Calcite
Hemicarbonate,47541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Calcite
Monocarbonate,47541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Calcite
Thaumasite,47541.0,0.01214460808645278,0.016492299231655825,0.0,0.0,0.0,0.02715215,0.04974235,with Calcite
mETss,47541.0,0.010018386682280457,0.00814599557686878,0.0,0.0,0.01172702,0.01712286,0.02284897,with Calcite
Al_ET_ss,47541.0,0.016086260588419797,0.013081071638221446,0.0,0.0,0.01883225,0.02749458,0.03670131,with Calcite
Ca_ET_ss,47541.0,0.048258779345299714,0.03924321291436746,0.0,0.0,0.05649676,0.08248372,0.1101039,with Calcite
S_ET_ss,47541.0,0.022003971648114885,0.01787351196903264,0.0,0.0,0.02578218,0.0376127,0.0499854,with Calcite
C_ET_ss,47541.0,0.002125418026712464,0.0017726434985697549,0.0,0.0,0.002457398,0.003676987,0.005109225,with Calcite
H2O_ET_ss,47541.0,0.25738015750611964,0.2092971364755806,0.0,0.0,0.3013161,0.4399132,0.5872209,with Calcite
mCSHQ,47541.0,0.07176299474253174,0.0206423384145014,0.0,0.06066916,0.07151238,0.08544885,0.1220578,with Calcite
Ca_ss,47541.0,0.5189970894393175,0.1852844420690038,0.0,0.3928604,0.5246597,0.6481057,0.971046,with Calcite
Si_ss,47541.0,0.4077804165191434,0.09653391274951335,0.0,0.3412843,0.4090351,0.4812613,0.5999908,with Calcite
K_ss,47541.0,0.010679381492961573,0.0037249216920942595,0.0,0.008138287,0.01052399,0.01319305,0.02283857,with Calcite
H2O_ss,47541.0,0.9799897277149971,0.3051123862321374,0.0,0.8014956,0.9755023,1.186901,1.725346,with Calcite
V_s,47541.0,66.15616072800319,6.252657626212981,48.96199,61.43494,66.10486,70.87189,84.13396,with Calcite
Gel_water,47541.0,0.38741715269971616,0.1374700049657719,0.0,0.295254,0.3881274,0.4804728,0.7348651,with Calcite
AltoSi,47541.0,0.11508396424778428,0.035588332838517076,0.05042109315964878,0.08815353539090262,0.11102104471177895,0.13664273685558403,0.23136509919413364,with Calcite
CatoCO2,47541.0,4.592204228163226,4.99231841290013,1.12681356563985,1.8846641263305408,2.737897117979275,4.982893424466418,76.00200947178156,with Calcite
T,2459.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,no Calcite
CaO,2459.0,1.15489134302562,0.1434936171474274,0.9002664,1.0320975,1.158254,1.279631,1.399932,no Calcite
SiO2,2459.0,0.4488547276128509,0.08600396533350915,0.3000823,0.37119729999999995,0.4511097,0.52168415,0.5999239,no Calcite
Al2O3,2459.0,0.05319701330215536,0.010950754637204813,0.03000246,0.0444834,0.05464007,0.06258290999999999,0.06999926,no Calcite
SO3,2459.0,0.034508652411549406,0.008664368406939238,0.02001352,0.026944805000000002,0.03430205,0.041953859999999996,0.04995917,no Calcite
K2O,2459.0,0.008979968154941032,0.001721198455594087,0.006007279,0.0074772645000000006,0.008971564,0.010464415000000001,0.01199983,no Calcite
CO2,2459.0,0.022420771412769415,0.013998219997756006,0.001004178,0.010829954999999999,0.0206589,0.032323935,0.06129309,no Calcite
H2O,2459.0,0.09996286463196422,0.028892187222605607,0.05000376,0.074834375,0.1005619,0.12405184999999999,0.1499678,no Calcite
pH,2459.0,13.033370292801953,0.13772832578135208,12.64799,12.936160000000001,13.02372,13.12322,13.44215,no Calcite
MassWater,2459.0,0.05926584756445709,0.029363527724537757,0.003430759,0.033868375000000006,0.05952376,0.08357234,0.1161261,no Calcite
Ca_aq,2459.0,0.00018814426388409923,0.00014749027529673022,5.678901e-06,6.535188499999999e-05,0.0001572652,0.0002794322,0.0007545048,no Calcite
Si_aq,2459.0,2.5003225359089063e-06,1.7094977072587298e-06,1.340481e-07,1.4125015e-06,2.316467e-06,3.132136e-06,2.074008e-05,no Calcite
Al_aq,2459.0,1.5066593818910127e-05,1.2841382606455278e-05,5.416376e-07,6.9156365e-06,1.057156e-05,1.7281705e-05,7.303362e-05,no Calcite
S_aq,2459.0,7.83437413533957e-06,7.709786887970267e-06,1.003592e-07,3.4614874999999998e-06,6.394946e-06,1.034425e-05,8.560058e-05,no Calcite
K_aq,2459.0,0.007690901156161041,0.0030969222753483086,0.0006235214,0.0054147425,0.007573149,0.009956701,0.01614046,no Calcite
C_aq,2459.0,1.007500326874502e-07,3.205183323877991e-07,4.248629e-11,2.0017055e-08,3.94323e-08,6.2967975e-08,5.680783e-06,no Calcite
O_aq,2459.0,0.008102831266490442,0.0032524839056070312,0.0006424752,0.005655818,0.008123455,0.010474420000000002,0.01679849,no Calcite
H_aq,2459.0,0.00803186005616104,0.0032363967847902062,0.0006358115,0.005606676,0.008050901,0.010386405,0.01668953,no Calcite
Ca_s,2459.0,1.1547031905652705,0.1434876912325201,0.9001954,1.032026,1.157923,1.2795115,1.399776,no Calcite
Si_s,2459.0,0.44885222643350947,0.08600363936478032,0.3000809,0.37119539999999995,0.4511078,0.5216813499999999,0.5999235,no Calcite
Al_s,2459.0,0.10637895937779585,0.021899492750733836,0.06000193,0.08894413500000001,0.1092718,0.12513344999999998,0.1399945,no Calcite
S_s,2459.0,0.03450081798291989,0.008663741074084843,0.02001184,0.02693639,0.03429085,0.041931750000000004,0.04994809,no Calcite
K_s,2459.0,0.010269035194387963,0.0033584877256363547,0.004047911,0.0077840635000000005,0.009703119,0.012225125,0.02274038,no Calcite
C_s,2459.0,0.022420670725904836,0.01399814300452873,0.001004141,0.010829954999999999,0.02065887,0.032323885,0.06129223,no Calcite
O_s,2459.0,4.6452599450996335,0.44217690679120825,3.350146,4.3250530000000005,4.627638,4.9713675,5.881243,no Calcite
H_s,2459.0,4.559611101260675,0.43343344711432075,3.267756,4.245647999999999,4.538532,4.880794,5.811491,no Calcite
Portlandite,2459.0,0.21971389516752743,0.17528546967455672,0.0,0.059948955,0.2067044,0.33936055,0.7343349,no Calcite
AmorfSi,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Calcite
Gibbsite,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Calcite
Katoite,2459.0,0.0020309496717703375,0.005876595887850293,0.0,0.0,0.0,0.0,0.04291764,no Calcite
Monosulfate,2459.0,0.011039638044135056,0.01404613216090239,0.0,0.0,0.0,0.022469785,0.04950871,no Calcite
Gypsum,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Calcite
Ettringite,2459.0,1.655049206994713e-08,8.2071084987065e-07,0.0,0.0,0.0,0.0,4.069766e-05,no Calcite
Straetlingite,2459.0,0.0012224241095735583,0.005095019762263872,0.0,0.0,0.0,0.0,0.04502306,no Calcite
Chabazite,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Calcite
Calcite,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Calcite
Hemicarbonate,2459.0,0.01780811954965677,0.01456299022874064,0.0,0.005023952999999999,0.01546828,0.02851625,0.05976243,no Calcite
Monocarbonate,2459.0,0.01780811954965677,0.01456299022874064,0.0,0.005023952999999999,0.01546828,0.02851625,0.05976243,no Calcite
Thaumasite,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Calcite
mETss,2459.0,0.009958037344020332,0.006782456514787494,0.0,0.0032583765,0.01085333,0.015543615,0.02198629,no Calcite
Al_ET_ss,2459.0,0.015889410242907683,0.010825353100860103,0.0,0.0051953655,0.01731101,0.024794275,0.03523917,no Calcite
Ca_ET_ss,2459.0,0.047668228434641725,0.03247605767832918,0.0,0.015586095000000001,0.05193303,0.07438282500000001,0.1057175,no Calcite
S_ET_ss,2459.0,0.02346113026005693,0.015937745798627098,0.0,0.007737483,0.02562069,0.03636549,0.04994809,no Calcite
C_ET_ss,2459.0,0.000372983980770732,0.0005587102204302662,0.0,5.852393e-05,0.0002740296,0.00044310925,0.004398485,no Calcite
H2O_ET_ss,2459.0,0.25423055310213094,0.17320564243567943,0.0,0.083125845,0.2769761,0.39670839999999996,0.5638267,no Calcite
mCSHQ,2459.0,0.09013857051240341,0.016386699653920988,0.06105832,0.07555383,0.09111939,0.10333305000000001,0.1221489,no Calcite
Ca_ss,2459.0,0.7108177392842618,0.12818524126043104,0.4822357,0.59885185,0.7151711,0.81211035,0.9707074,no Calcite
Si_ss,2459.0,0.4476298028060187,0.08466117143972936,0.3000809,0.37119539999999995,0.4510106,0.5188265,0.5999235,no Calcite
K_ss,2459.0,0.010269035194387963,0.0033584877256363547,0.004047911,0.0077840635000000005,0.009703119,0.012225125,0.02274038,no Calcite
H2O_ss,2459.0,1.2710632103700692,0.22989661022849286,0.8629057,1.0673075,1.283485,1.4541825,1.724953,no Calcite
V_s,2459.0,65.639781699878,6.289958606674709,48.29359,60.911235,65.46342,70.411025,82.27881,no Calcite
Gel_water,2459.0,0.536627533306222,0.09653894094190013,0.3650342,0.45293215,0.5381102,0.6128618,0.7346052,no Calcite
AltoSi,2459.0,0.12318081643343619,0.035835554641691254,0.05183142044673609,0.09664704484178592,0.11934502996979661,0.1471172597405076,0.23078182826342056,no Calcite
CatoCO2,2459.0,107.09500479414542,148.30999373723478,16.488189546652553,35.341526017017436,56.018531497679696,105.48280657363651,1255.600102770624,no Calcite
T,2100.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,with Hemicarbonate
CaO,2100.0,1.1739191893333334,0.13819419942485214,0.9002664,1.0608105,1.1795425000000002,1.29459525,1.399932,with Hemicarbonate
SiO2,2100.0,0.4377446092380952,0.08298131849786543,0.3000823,0.36371315000000004,0.4343383,0.5056233,0.5999239,with Hemicarbonate
Al2O3,2100.0,0.053304670442857145,0.010869508360413442,0.03004898,0.044670325,0.054792259999999995,0.06260331749999999,0.06999926,with Hemicarbonate
SO3,2100.0,0.0341834866,0.008665928207669388,0.02001352,0.026700540000000002,0.033601965,0.0414897975,0.0499532,with Hemicarbonate
K2O,2100.0,0.00897148586857143,0.0017303143589629069,0.006007279,0.00746301925,0.0089551345,0.0104719375,0.01199932,with Hemicarbonate
CO2,2100.0,0.021178619954285712,0.013597478106154812,0.001004178,0.0098645495,0.019297915,0.0305164975,0.06034297,with Hemicarbonate
H2O,2100.0,0.09996978863333332,0.028907931308905285,0.05004392,0.0748779675,0.1005845,0.12413539999999999,0.1499678,with Hemicarbonate
pH,2100.0,13.048159747619048,0.13278732153715947,12.71004,12.9541075,13.038910000000001,13.1354875,13.44215,with Hemicarbonate
MassWater,2100.0,0.05913574513809524,0.029404266670621165,0.003430759,0.03372297,0.059448705000000004,0.08355519,0.1161261,with Hemicarbonate
Ca_aq,2100.0,0.0001974693214795238,0.00015021162448512155,5.678901e-06,7.149416e-05,0.00016851345,0.00029005175,0.0007545048,with Hemicarbonate
Si_aq,2100.0,2.184196068095238e-06,1.0213896184628627e-06,1.340481e-07,1.3493677499999999e-06,2.2043185e-06,2.9679939999999996e-06,7.079658e-06,with Hemicarbonate
Al_aq,2100.0,1.3731799325714287e-05,1.1019269090340856e-05,7.470093e-07,7.058456e-06,1.0304925e-05,1.47818975e-05,6.772063e-05,with Hemicarbonate
S_aq,2100.0,6.362718451333333e-06,4.492188246825011e-06,1.003592e-07,2.99069275e-06,5.679306e-06,9.351943e-06,2.199277e-05,with Hemicarbonate
K_aq,2100.0,0.007900887774285714,0.0031117414165513233,0.0006235214,0.0056137725,0.007804699,0.0101498575,0.01614046,with Hemicarbonate
C_aq,2100.0,3.661529999925714e-08,2.7375430760063022e-08,4.248629e-11,1.71512275e-08,3.4935295e-08,5.336154e-08,1.208081e-07,with Hemicarbonate
O_aq,2100.0,0.008326714621095238,0.0032647904683280587,0.0006424752,0.005836606,0.0083313065,0.010725027500000001,0.01679849,with Hemicarbonate
H_aq,2100.0,0.00826534549147619,0.0032441774095548497,0.0006358115,0.00578691475,0.0082743335,0.010628115,0.01668953,with Hemicarbonate
Ca_s,2100.0,1.173721714,0.13820173069108022,0.9001954,1.06064475,1.1793835000000001,1.29444875,1.399776,with Hemicarbonate
Si_s,2100.0,0.43774242438095234,0.08298137252345879,0.3000809,0.363711175,0.43433745,0.5056215,0.5999235,with Hemicarbonate
Al_s,2100.0,0.10659560835714287,0.021737444037144896,0.06008806,0.08933332499999999,0.10958065,0.12517535,0.1399945,with Hemicarbonate
S_s,2100.0,0.034177123847619055,0.008665348341827188,0.02001184,0.02669873,0.03359896,0.041479674999999994,0.04994809,with Hemicarbonate
K_s,2100.0,0.010042083995238095,0.0032912263796932547,0.004047911,0.00764686875,0.009461315000000001,0.0119090275,0.02274038,with Hemicarbonate
C_s,2100.0,0.02117858344142857,0.013597462652322045,0.001004141,0.009864527,0.019297855,0.0305164525,0.06034288,with Hemicarbonate
O_s,2100.0,4.646987693809524,0.4569523664688672,3.350146,4.304932000000001,4.630897,4.991100250000001,5.881243,with Hemicarbonate
H_s,2100.0,4.575956285714286,0.4441511123214748,3.267756,4.253158,4.5660145,4.90826575,5.811491,with Hemicarbonate
Portlandite,2100.0,0.24484033161283333,0.16785136596224742,0.0,0.113568575,0.23494555,0.356937,0.7343349,with Hemicarbonate
AmorfSi,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Hemicarbonate
Gibbsite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Hemicarbonate
Katoite,2100.0,0.002378145353753933,0.006294032972377278,0.0,0.0,0.0,0.0,0.04291764,with Hemicarbonate
Monosulfate,2100.0,0.011701720994489571,0.014336810951297282,0.0,0.0,0.0015368790000000001,0.023433315,0.04950871,with Hemicarbonate
Gypsum,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Hemicarbonate
Ettringite,2100.0,1.9379838095238095e-08,8.880957502741738e-07,0.0,0.0,0.0,0.0,4.069766e-05,with Hemicarbonate
Straetlingite,2100.0,0.0002837506095350428,0.0022261252842063787,0.0,0.0,0.0,0.0,0.03238027,with Hemicarbonate
Chabazite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Hemicarbonate
Calcite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Hemicarbonate
Hemicarbonate,2100.0,0.020852459986955237,0.01359563989384964,8.318996e-06,0.009588211,0.018942689999999998,0.0306319075,0.05976243,with Hemicarbonate
Monocarbonate,2100.0,0.020852459986955237,0.01359563989384964,8.318996e-06,0.009588211,0.018942689999999998,0.0306319075,0.05976243,with Hemicarbonate
Thaumasite,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with Hemicarbonate
mETss,2100.0,0.009496164079736191,0.006808812489787463,0.0,0.00153087725,0.01045634,0.0149028975,0.02113327,with Hemicarbonate
Al_ET_ss,2100.0,0.015145990914433334,0.01086043600218143,0.0,0.002440917,0.016678474999999998,0.023771834999999998,0.03371109,with Hemicarbonate
Ca_ET_ss,2100.0,0.04543797053894476,0.03258130637962542,0.0,0.00732275075,0.050035425,0.0713155125,0.1011333,with Hemicarbonate
S_ET_ss,2100.0,0.022475344665466666,0.016104551068975726,0.0,0.0036354845,0.024725285,0.035234934999999995,0.04994809,with Hemicarbonate
C_ET_ss,2100.0,0.00024364062569296664,0.00019377982608111558,0.0,2.5890925e-05,0.00025948189999999997,0.00040212034999999996,0.0006185404,with Hemicarbonate
H2O_ET_ss,2100.0,0.2423358444134,0.17376696872317776,0.0,0.0390546725,0.26685559999999997,0.3803494,0.5393774,with Hemicarbonate
mCSHQ,2100.0,0.0888094687190476,0.016627766439399002,0.06105832,0.074033175,0.08831852,0.10234940000000001,0.1221489,with Hemicarbonate
Ca_ss,2100.0,0.7034897882857143,0.13184919918320037,0.4822357,0.58677925,0.69933945,0.810346,0.9707074,with Hemicarbonate
Si_ss,2100.0,0.437458674047619,0.08269956344912484,0.3000809,0.363711175,0.43433745,0.5046683000000001,0.5999235,with Hemicarbonate
K_ss,2100.0,0.010042083995238095,0.0032912263796932547,0.004047911,0.00764686875,0.009461315000000001,0.0119090275,0.02274038,with Hemicarbonate
H2O_ss,2100.0,1.2546130077142859,0.23474927350041974,0.8629057,1.0456645,1.2461395,1.44456125,1.724953,with Hemicarbonate
V_s,2100.0,65.9617711904762,6.441221271691429,48.29359,61.0842125,66.12474,70.94298500000001,82.27881,with Hemicarbonate
Gel_water,2100.0,0.5322959256666667,0.0996853321947098,0.3650342,0.44412280000000004,0.52843465,0.6132690000000001,0.7346052,with Hemicarbonate
AltoSi,2100.0,0.12641664250763648,0.03624156133489344,0.05203910091913976,0.09941651409735458,0.12202893111847335,0.15042276554863074,0.23078182826342056,with Hemicarbonate
CatoCO2,2100.0,116.43793985147184,156.4241337240729,16.68492100395718,38.41323748495615,60.62834818518313,116.52105789240343,1255.600102770624,with Hemicarbonate
T,47900.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,no Hemicarbonate
CaO,47900.0,1.1489513530793318,0.14451328048690948,0.9000085,1.0233637500000001,1.1483185,1.27418425,1.399995,no Hemicarbonate
SiO2,47900.0,0.45053729754279753,0.08671994031030907,0.3000033,0.37554705,0.4506529,0.525803,0.5999942,no Hemicarbonate
Al2O3,47900.0,0.049855119852400834,0.011554420867498935,0.0300008,0.039830445000000006,0.049773029999999996,0.05983963,0.06999874,no Hemicarbonate
SO3,47900.0,0.03503579611336117,0.008658423889462547,0.02000021,0.0275438975,0.035062115000000005,0.0425382325,0.04999967,no Hemicarbonate
K2O,47900.0,0.00900125010164927,0.0017321519369162192,0.006000068,0.007502067,0.0090011815,0.01050125,0.0119999,no Hemicarbonate
CO2,47900.0,0.4171299729985386,0.2212254626380463,0.001294106,0.225924875,0.41728425,0.6086338499999999,0.7999932,no Hemicarbonate
H2O,47900.0,0.10000143677473904,0.028866374851618345,0.0500004,0.07501111,0.099970035,0.125025775,0.149999,no Hemicarbonate
pH,47900.0,12.610637057390395,0.6710000111335588,9.260772,12.5201875,12.836365,12.999332500000001,13.4799,no Hemicarbonate
MassWater,47900.0,0.06745670671175118,0.02990125948670292,8.488139e-08,0.04223874,0.067523145,0.0924821325,0.1373174,no Hemicarbonate
Ca_aq,47900.0,9.009308323615128e-05,0.00012071174880216763,9.764647e-11,1.63269375e-05,3.3824195e-05,0.000110302075,0.0007688359,no Hemicarbonate
Si_aq,47900.0,0.00016142007232081433,0.0003403911941578898,5.87635e-12,2.96375025e-06,1.310773e-05,0.00011718407500000001,0.00211937,no Hemicarbonate
Al_aq,47900.0,3.950374783996484e-05,4.910225446675367e-05,1.662557e-11,2.079545e-06,1.4924215e-05,6.46665575e-05,0.0002976354,no Hemicarbonate
S_aq,47900.0,0.0008702980981147302,0.0017707338309434998,1.248673e-09,2.6721005e-05,8.332616999999999e-05,0.00071470505,0.01186176,no Hemicarbonate
K_aq,47900.0,0.0073162443502522104,0.0035503123286754878,1.618087e-08,0.00467930075,0.00681018,0.00939961125,0.0235802,no Hemicarbonate
C_aq,47900.0,1.4759129190372605e-05,1.9548960642673397e-05,3.377748e-12,1.745118e-06,4.730549e-06,2.3138145e-05,0.0001258835,no Hemicarbonate
O_aq,47900.0,0.009594934662971608,0.006736218208703946,2.02104e-06,0.00557318725,0.008024615499999999,0.0111229525,0.04890236,no Hemicarbonate
H_aq,47900.0,0.005644419782026404,0.003712757287312946,1.384471e-08,0.00244466025,0.005179837499999999,0.00826236,0.01748083,no Hemicarbonate
Ca_s,47900.0,1.1488612582818372,0.14448114582204322,0.8996288,1.02331025,1.1482455,1.274062,1.39999,no Hemicarbonate
Si_s,47900.0,0.4503758772129436,0.08666368025512539,0.2995695,0.37543325000000005,0.45041180000000003,0.52557895,0.5999908,no Hemicarbonate
Al_s,47900.0,0.09967073590375781,0.02310475828707889,0.05982612,0.0796318575,0.099505435,0.11965055000000001,0.1399913,no Hemicarbonate
S_s,47900.0,0.03416549799707724,0.008781277765323593,0.01066541,0.026696644999999998,0.03413039,0.041629905,0.0499854,no Hemicarbonate
K_s,47900.0,0.010686255881208478,0.003723704919789706,0.0,0.00814579525,0.010528955,0.013197057500000001,0.02283857,no Hemicarbonate
C_s,47900.0,0.41711521389056366,0.2212133692041254,0.001294053,0.225923925,0.41726885,0.60861595,0.7999656,no Hemicarbonate
O_s,47900.0,4.97165783553236,0.4719587641415997,3.499869,4.63129075,4.9564805,5.30922175,6.461669,no Hemicarbonate
H_s,47900.0,3.6609373332776616,0.7627638535779324,1.05614,3.1701745,3.7155945,4.2084615,5.834454,no Hemicarbonate
Portlandite,47900.0,0.05254181524999216,0.11112173280837243,0.0,0.0,0.0,0.03595518,0.7309025,no Hemicarbonate
AmorfSi,47900.0,0.0037395994363530268,0.024194364928405737,0.0,0.0,0.0,0.0,0.4127303,no Hemicarbonate
Gibbsite,47900.0,0.01127071718041348,0.030048742528065688,0.0,0.0,0.0,0.0,0.1399546,no Hemicarbonate
Katoite,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Hemicarbonate
Monosulfate,47900.0,5.371306601461378e-05,0.0011694427225543312,0.0,0.0,0.0,0.0,0.04526663,no Hemicarbonate
Gypsum,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Hemicarbonate
Ettringite,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Hemicarbonate
Straetlingite,47900.0,0.014684086256573595,0.021326194074168206,0.0,0.0,0.0,0.031770365,0.0699747,no Hemicarbonate
Chabazite,47900.0,0.0028434024882680584,0.010770858676664432,0.0,0.0,0.0,0.0,0.06997472,no Hemicarbonate
Calcite,47900.0,0.3843836408574022,0.22459339732755706,0.0,0.189475825,0.38594565000000003,0.5794952250000001,0.795973,no Hemicarbonate
Hemicarbonate,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Hemicarbonate
Monocarbonate,47900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no Hemicarbonate
Thaumasite,47900.0,0.012053586911024042,0.016463732749270748,0.0,0.0,0.0,0.02699478,0.04974235,no Hemicarbonate
mETss,47900.0,0.010038183518242072,0.0081349137535668,0.0,0.0,0.011740815,0.0171299875,0.02284897,no Hemicarbonate
Al_ET_ss,47900.0,0.016117377734886546,0.01306289334092978,0.0,0.0,0.0188482,0.027501665,0.03670131,no Hemicarbonate
Ca_ET_ss,47900.0,0.04835213078170968,0.03918867802551188,0.0,0.0,0.056544595,0.08250500499999999,0.1101039,no Hemicarbonate
S_ET_ss,47900.0,0.022058110890084134,0.017855923276527772,0.0,0.0,0.02581894,0.0376355625,0.0499854,no Hemicarbonate
C_ET_ss,47900.0,0.002117954503187834,0.0017707173754916356,0.0,0.0,0.0024461344999999997,0.00366894725,0.005109225,no Hemicarbonate
H2O_ET_ss,47900.0,0.25787803183316144,0.20900628374407323,0.0,0.0,0.3015712,0.440026675,0.5872209,no Hemicarbonate
mCSHQ,47900.0,0.07195898525333405,0.020715518776420572,0.0,0.0607996975,0.07164171,0.085793275,0.1220578,no Hemicarbonate
Ca_ss,47900.0,0.5207560103243132,0.1858709383956739,0.0,0.39399735,0.5262688,0.6510729500000001,0.971046,no Hemicarbonate
Si_ss,47900.0,0.40852499480869703,0.09674404609280676,0.0,0.3417094,0.4098545,0.4822731,0.5999908,no Hemicarbonate
K_ss,47900.0,0.010686255881208478,0.003723704919789706,0.0,0.00814579525,0.010528955,0.013197057500000001,0.02283857,no Hemicarbonate
H2O_ss,47900.0,0.9828924585260685,0.3061498296289693,0.0,0.803210625,0.9777639,1.1920185,1.725346,no Hemicarbonate
V_s,47900.0,66.13817413089771,6.2471236198748805,48.96199,61.4201175,66.075445,70.84986,84.13396,no Hemicarbonate
Gel_water,47900.0,0.388725355260902,0.13791360467133532,0.0,0.29594735,0.38926475000000005,0.482538,0.7348651,no Hemicarbonate
AltoSi,47900.0,0.11500278544149675,0.03554022762423606,0.05042109315964878,0.08811777088196161,0.11094189324247494,0.13641492491566798,0.23136509919413364,no Hemicarbonate
CatoCO2,47900.0,4.950833492939888,8.488684525827562,1.12681356563985,1.8890061299632752,2.7554588950503303,5.081546121976927,756.1700509850043,no Hemicarbonate
T,2100.0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,with Monocarbonate
CaO,2100.0,1.1739191893333334,0.13819419942485214,0.9002664,1.0608105,1.1795425000000002,1.29459525,1.399932,with Monocarbonate
SiO2,2100.0,0.4377446092380952,0.08298131849786543,0.3000823,0.36371315000000004,0.4343383,0.5056233,0.5999239,with Monocarbonate
Al2O3,2100.0,0.053304670442857145,0.010869508360413442,0.03004898,0.044670325,0.054792259999999995,0.06260331749999999,0.06999926,with Monocarbonate
SO3,2100.0,0.0341834866,0.008665928207669388,0.02001352,0.026700540000000002,0.033601965,0.0414897975,0.0499532,with Monocarbonate
